 2.792659460554173 0.3146257733132778 0.1134289276813623
 3.74155330849317 0.4168098953122343 0.1509470615573759
 4.602442098768982 0.510522339098566 0.1850653604468708
 5.482424355595507 0.6018942739262751 0.2158865408028792
 6.076314777931151 0.6904719838254103 0.2468455907439138
 6.952325447032123 0.7732403420028438 0.2761943309338539
 7.736084394192123 0.8500393629448741 0.3057363566159738
 8.472971643217971 0.9292182973811993 0.3332702853953767
 9.066916107704024 1.011857709597119 0.3627783487832885
 9.58931613978454 1.088529204924131 0.3889854121109234
