7.52927000       7.73254000       5.76358000      
9.08271000       5.25716000       2.50919000      
9.30989000       5.25716000       2.32679000      
10.09840000       9.27326000       1.50070000      
9.03273000       7.66128000       1.50070000      
11.08390000       5.68948000       1.50070000      
12.07590000       8.66545000       1.33573000      
9.59571000       6.91926000       7.95767000      
10.01620000       8.87115000       7.90937000      
10.90680000       9.25934000       7.85774000      
12.16330000       5.95388000       7.65154000      
9.29430000       8.88341000       7.61895000      
8.83336000       8.21722000       7.55148000      
12.75710000       5.94036000       7.33151000      
12.17310000       9.88030000       7.17095000      
9.96471000       4.99628000       7.04368000      
12.39270000       4.64176000       6.27851000      
12.17020000       4.35814000       5.90640000      
13.88640000       8.04404000       2.40440000      
13.92220000       7.47701000       2.40440000      
12.40040000       5.03873000       2.31065000      
13.23240000       5.76593000       2.31065000      
12.36370000       5.10144000       2.21916000      
8.83757000       5.78037000       2.08632000      
12.82700000       5.64976000       2.04327000      
11.76230000       9.73696000       1.68528000      
10.04800000       6.91259000       1.03020000      
11.89400000       6.90566000       8.17716000      
9.44700000       6.30463000       7.83062000      
12.11720000       5.79158000       7.70149000      
9.52443000       9.44880000       7.55985000      
10.08950000      10.04800000       7.32521000      
9.59595000       9.92208000       7.24138000      
8.39837000       8.52994000       7.24138000      
12.15620000      10.23780000       6.97425000      
10.06310000      10.42210000       6.92755000      
12.59890000       4.47880000       5.99839000      
12.62170000       5.04138000       2.29758000      
9.27830000       5.04516000       2.24972000      
8.88356000       5.45331000       2.15575000      
10.27080000      10.35830000       2.06419000      
12.61900000       9.17943000       1.57015000      
12.28020000       9.23087000       1.42851000      
12.00720000       9.30421000       1.36235000      
11.13730000       9.39802000       1.23967000      
11.88720000       6.13360000       1.18327000      
9.69219000       6.81470000       8.18840000      
9.32447000       6.78562000       8.03572000      
12.45060000       6.21261000       7.88465000      
8.85258000       7.93452000       7.85193000      
8.37323000       6.11033000       7.13162000      
9.72715000       4.88867000       7.13162000      
13.89510000       7.66579000       7.08495000      
7.86584000       7.62005000       6.98973000      
12.48040000       4.90181000       6.94120000      
10.40370000      10.65860000       6.89209000      
14.43940000       8.13209000       6.14940000      
13.05530000      10.54020000       3.20865000      
14.55290000       7.68657000       3.15109000      
9.18332000       4.48920000       2.92454000      
12.64950000      10.53120000       2.70453000      
7.71893000       7.52129000       2.33787000      
12.35780000       4.71124000       2.33787000      
12.23650000      10.41110000       2.23791000      
13.50330000       5.80495000       2.23791000      
9.35746000      10.15140000       2.09235000      
7.94948000       7.05072000       2.09235000      
12.68430000       5.27582000       1.95234000      
11.61150000       4.80293000       1.90696000      
8.15460000       7.44076000       1.81819000      
11.84220000       9.94216000       1.60843000      
13.14170000       8.71042000       1.56865000      
9.66070000       6.79529000       8.28131000      
9.96985000       9.25843000       8.06535000      
9.63348000       9.55188000       7.79363000      
10.66280000      10.07020000       7.67821000      
11.92320000       5.21612000       7.63818000      
11.96070000       5.12804000       7.55582000      
11.83540000       4.97946000       7.47048000      
11.76690000       4.90847000       7.42672000      
8.25808000       8.68062000       7.33706000      
9.98923000      10.34700000       7.29120000      
8.07468000       8.25851000       7.29120000      
9.73093000       4.89717000       7.29120000      
13.97680000       8.25864000       7.05190000      
8.82128000       9.89785000       7.05190000      
8.15489000       6.09906000       7.05190000      
13.97340000       6.46659000       6.90079000      
7.50135000       8.06086000       2.54680000      
7.50268000       7.73380000       2.49253000      
13.37530000       5.39139000       2.28076000      
13.50800000       5.55068000       2.28076000      
13.86050000       6.61131000       2.02895000      
9.90048000      10.07520000       1.61648000      
10.64320000       4.88304000       1.61648000      
13.39970000       8.38184000       1.53262000      
12.82330000       8.78727000       1.26344000      
9.57261000       9.38401000       1.26344000      
12.07470000       9.69905000       7.87434000      
8.77574000       8.80235000       7.83572000      
13.34070000       8.44806000       7.75605000      
11.31960000      10.21560000       7.67319000      
13.21460000       9.03716000       7.63059000      
8.61346000       5.45727000       7.21418000      
8.92355000      10.08700000       7.11407000      
14.18400000       7.15740000       7.01143000      
13.66730000       5.69277000       6.95918000      
13.31630000       5.15659000       6.85292000      
9.08112000       4.30781000       6.23065000      
13.14830000      10.88530000       5.49536000      
9.18508000       4.25138000       2.89935000      
13.38990000       5.08240000       2.44072000      
9.76254000      10.69240000       2.17082000      
7.68880000       7.21329000       2.06694000      
8.89818000       9.96009000       1.91582000      
8.19117000       8.05054000       1.54277000      
8.29501000       8.29375000       1.49941000      
10.90020000       5.04826000       1.33371000      
13.00380000       8.90249000       1.29428000      
10.43540000       9.99617000       1.29428000      
13.12040000       8.29059000       1.18090000      
10.48740000       9.73572000       1.10951000      
13.07310000       7.08807000       1.10951000      
12.59200000       5.53248000       7.83388000      
8.45852000       8.88288000       7.70536000      
10.52120000      10.52660000       7.52310000      
13.28140000       9.53913000       7.42751000      
9.36785000      10.32690000       7.32906000      
14.20310000       7.36424000       7.17624000      
14.31430000       7.24936000       7.01758000      
13.70300000       5.53646000       6.96345000      
12.40150000       4.37673000       6.85341000      
12.61720000      10.69840000       6.79753000      
12.70820000       4.01394000       3.22935000      
9.02418000       4.44207000       2.50340000      
13.28420000       4.86710000       2.38891000      
14.43330000       8.13112000       2.33247000      
14.00190000       6.11331000       2.11242000      
12.84100000      10.24230000       1.95376000      
7.81154000       7.32595000       1.75137000      
11.47500000       4.54890000       1.70249000      
10.70840000       4.59780000       1.60690000      
11.85730000       5.16251000       1.25490000      
8.61407000       8.61896000       1.21450000      
13.24840000       6.89180000       1.13622000      
8.89496000       6.23309000       8.11418000      
8.96908000       9.36038000       7.95391000      
13.01680000       9.43392000       7.82481000      
13.11380000       9.39952000       7.78013000      
8.65854000       5.74735000       7.73466000      
8.35674000       6.10087000       7.68839000      
8.46740000       5.83676000       7.64135000      
13.59130000       9.04915000       7.59354000      
7.89830000       7.13958000       7.59354000      
14.22160000       8.42396000       7.18492000      
11.85010000       4.29143000       7.18492000      
12.79640000       4.58191000       7.02055000      
14.27000000       6.23815000       6.90790000      
8.82670000      10.79350000       6.49596000      
8.41355000      10.72950000       6.06047000      
6.82729000       8.02597000       3.32693000      
11.81110000      11.14010000       2.33710000      
7.37390000       6.59659000       2.33710000      
9.10826000       4.78348000       1.83875000      
7.70226000       7.21478000       1.73513000      
10.08620000       4.44348000       1.73513000      
12.81060000       4.94360000       1.73513000      
10.29420000      10.70240000       1.68438000      
8.33409000       5.86232000       1.58503000      
10.17170000      10.37950000       1.39534000      
8.65854000       9.39630000       1.39534000      
9.90951000       4.84749000       1.39534000      
10.72100000      10.36900000       1.30519000      
13.44390000       8.67013000       1.26133000      
12.91930000       5.68008000       1.26133000      
10.89960000      10.16920000       8.11649000      
10.02440000      10.24200000       7.94550000      
13.56100000       8.82168000       7.85490000      
10.99170000       4.54854000       7.76103000      
11.49280000       4.45191000       7.61427000      
10.59030000       4.36897000       7.56382000      
8.97698000       4.77859000       7.35465000      
10.14800000       4.25797000       7.35465000      
12.44810000       4.53158000       7.35465000      
8.57425000      10.72670000       6.54087000      
13.28400000      10.85820000       6.28883000      
7.14428000       8.23419000       2.40523000      
7.90448000       6.31575000       1.61739000      
8.91825000      10.09370000       1.56618000      
14.06690000       7.97138000       1.51573000      
7.90837000       8.40009000       1.46603000      
13.84230000       8.52643000       1.41711000      
10.50880000      10.61840000       1.41711000      
8.52276000       6.09362000       1.18450000      
8.89845000       5.94090000       1.01351000      
13.01750000       6.13723000       0.97294700      
13.25010000       6.55786000       0.97294700      
11.39970000       4.95897000       8.19721000      
13.25450000       9.06263000       8.11153000      
8.65479000       5.62313000       7.92967000      
10.89610000       4.53104000       7.88208000      
14.05010000       7.86920000       7.78443000      
11.39740000       4.41317000       7.73440000      
8.73085000      10.15770000       7.52649000      
7.53572000       7.73223000       7.52649000      
8.10953000       5.30445000       7.25010000      
8.71585000       4.60742000       7.13477000      
8.98533000       4.37793000       7.07613000      
14.46140000       6.16197000       6.95700000      
10.88500000       3.12248000       3.89264000      
7.27866000       6.44560000       2.17300000      
13.31240000       4.65379000       2.11313000      
8.98533000      10.76570000       2.05387000      
7.42935000       6.24555000       2.05387000      
12.88370000      10.70080000       1.99523000      
11.57210000      11.12360000       1.87990000      
8.97586000       4.57972000       1.82323000      
11.32030000       4.20740000       1.60351000      
12.87100000      10.28400000       1.55039000      
10.47310000      10.88280000       1.55039000      
10.26510000      10.84800000       1.55039000      
7.61276000       7.09873000       1.55039000      
8.87275000      10.15100000       1.49803000      
8.88632000       9.68748000       1.15358000      
11.16560000       4.75109000       8.19035000      
12.14040000      10.70900000       7.70013000      
7.90574000       5.96636000       7.64660000      
13.58100000       5.35489000       7.59230000      
14.34550000       6.80219000       7.53725000      
13.02400000       4.64704000       7.42493000      
13.86430000       5.41853000       7.36770000      
13.82930000       5.29970000       7.30977000      
13.34020000      10.52370000       7.13193000      
14.92430000       9.78636000       4.09380000      
8.57245000      10.72910000       2.18166000      
14.40660000       5.92179000       2.05865000      
9.80360000      10.90040000       1.59275000      
12.79850000      10.36510000       1.42987000      
11.35160000       4.71597000       0.98480300      
11.84880000       4.65084000       8.12804000      
10.10210000       4.50294000       8.02951000      
11.20020000       4.35367000       7.97894000      
8.53657000      10.05130000       7.76828000      
8.83795000       4.77163000       7.71359000      
14.11240000       9.20791000       7.60186000      
10.04460000      11.32950000       7.24898000      
14.90540000       8.33598000       6.93639000      
8.41431000      10.94180000       6.67558000      
9.21402000       3.73454000       6.67558000      
12.56530000       3.70808000       6.67558000      
7.90351000      10.70990000       2.79213000      
7.65348000       5.10263000       2.25797000      
14.69650000       6.59713000       1.94226000      
12.54300000      11.07220000       1.88102000      
13.59400000      10.10190000       1.64289000      
7.31612000       6.82163000       1.64289000      
13.10570000       4.72741000       1.52814000      
8.20421000       9.76283000       1.41641000      
10.56260000       4.10072000       1.41641000      
13.96510000       8.25601000       1.05079000      
13.84070000       8.52588000       8.25281000      
10.00240000       4.51945000       8.15398000      
7.31172000       8.44264000       7.60826000      
14.36730000       9.07200000       7.54928000      
14.72630000       7.57183000       7.48956000      
13.16610000      10.91180000       7.18033000      
8.79296000      11.08330000       7.05196000      
13.59470000      10.83420000       6.85481000      
6.52024000       8.63365000       6.16311000      
6.76010000       9.95902000       4.75439000      
12.17390000       3.14940000       3.18297000      
8.55348000      10.97390000       2.14316000      
14.85370000       8.19804000       1.88646000      
12.18730000      11.16090000       1.64044000      
10.29970000       3.86383000       1.58072000      
14.12590000       9.34481000       1.46352000      
14.31860000       8.22347000       1.23852000      
7.71613000       8.56276000       1.13094000      
11.42330000       4.24184000       8.12421000      
7.97325000       9.51988000       7.96078000      
13.39950000       4.90967000       7.84757000      
13.07440000      10.56680000       7.78973000      
7.85848000       9.88608000       7.61145000      
11.51440000       3.63870000       7.42634000      
12.91940000       3.88843000       7.10377000      
8.22000000      10.97330000       6.83424000      
9.57558000       3.09993000       6.04973000      
15.13750000       9.90429000       5.44971000      
15.81630000       7.41719000       4.44898000      
13.65230000       3.50887000       4.37166000      
15.03570000      10.02080000       3.52858000      
9.27343000       3.13269000       3.30301000      
6.46503000       8.79702000       2.93360000      
15.42990000       8.28977000       2.78855000      
7.89340000      10.52770000       2.09270000      
14.89850000       8.59867000       1.89519000      
11.66190000      11.61310000       1.89519000      
14.33850000       5.53779000       1.70366000      
7.09724000       8.62315000       7.61142000      
10.88770000      11.67620000       7.42030000      
13.74790000       4.53563000       7.35514000      
6.83824000       8.97692000       7.08775000      
9.45713000       3.21035000       6.52390000      
7.60173000      11.02380000       6.00462000      
11.64190000       2.79473000       5.85274000      
10.72730000       2.68876000       3.50743000      
6.80315000       8.56537000       1.90723000      
7.76098000      10.12040000       1.64526000      
7.96245000       4.86047000       1.58155000      
14.64790000       6.08772000       1.58155000      
7.91068000       9.99963000       1.39494000      
7.70035000       9.41946000       1.21544000      
7.31625000       8.20402000       1.15725000      
8.57979000      10.16550000       0.98785400      
10.99870000       4.25260000       0.82647500      
7.77580000       9.12113000       8.26949000      
14.06820000       5.11312000       7.73580000      
7.10805000       9.30282000       7.47740000      
11.71510000      11.90270000       7.13821000      
14.36380000      10.44090000       6.99792000      
10.44970000      12.14010000       6.78299000      
12.75840000       3.25464000       6.56308000      
14.86150000      10.65010000       5.56490000      
9.36690000       2.94134000       3.09659000      
8.10156000      10.90100000       1.92260000      
6.79668000       8.70581000       1.78622000      
13.57450000      10.80950000       1.65260000      
8.91119000      11.13750000       1.52188000      
7.52603000       8.98554000       1.03062000      
11.74820000       3.74521000       7.98716000      
10.48280000      11.81810000       7.53451000      
12.64570000       3.51941000       7.32908000      
15.39930000       9.69170000       6.14063000      
7.42375000      11.20900000       5.82476000      
11.20170000       2.48053000       5.58450000      
8.36961000      12.09870000       4.77018000      
7.82203000       3.40534000       4.27782000      
6.17664000       8.40394000       2.60352000      
6.13358000       8.10294000       2.60352000      
11.17460000      12.17360000       2.15683000      
7.33306000      10.46560000       2.15683000      
13.21380000       3.91686000       1.66325000      
8.22383000      10.75660000       1.46221000      
7.67103000       5.11590000       1.33203000      
6.73765000       6.56248000       7.65992000      
6.56980000       7.50315000       7.59161000      
15.18600000       6.32588000       7.45276000      
15.32900000       8.41720000       7.38224000      
15.77110000       8.50198000       6.48646000      
7.07232000      10.88180000       6.09099000      
13.73300000       3.08945000       4.85770000      
13.44770000      12.22860000       4.43951000      
8.03961000       3.13884000       4.18880000      
15.53000000       9.93446000       3.44398000      
14.80120000      10.41040000       2.33566000      
12.52100000       3.03782000       2.33566000      
15.45320000       7.57183000       1.81898000      
10.17210000      12.04280000       1.81898000      
6.95781000       5.46148000       1.74776000      
14.93710000       5.67070000       1.67724000      
8.04326000       4.57918000       1.26986000      
13.63980000      10.49200000       1.07702000      
10.88990000       3.75106000       0.89201400      
10.23100000      11.69050000       7.98866000      
13.10650000      11.31320000       7.78712000      
8.72053000       3.66777000       7.57836000      
6.74014000       9.31289000       7.50724000      
6.46013000       8.35421000       7.50724000      
11.79800000       2.78916000       6.91346000      
7.02964000      11.13830000       5.70717000      
9.24167000       2.56799000       5.70717000      
15.49710000      10.29530000       5.45602000      
14.05550000      11.65250000       2.92877000      
6.72186000      10.34710000       2.60728000      
7.14951000      10.23920000       1.76717000      
10.06060000      11.87040000       1.41169000      
7.11795000       9.75367000       1.41169000      
7.20474000       9.11937000       8.31352000      
8.92510000      11.38980000       7.98449000      
13.52730000       3.94730000       7.77671000      
15.29180000       6.44347000       7.70583000      
7.36789000       4.70614000       7.63416000      
11.76940000       2.94494000       7.41464000      
8.33276000      11.55370000       7.34003000      
9.22476000       3.00147000       7.11210000      
15.42610000       5.61089000       7.03483000      
11.52920000       2.45127000       6.47781000      
5.73969000       8.65018000       6.06523000      
5.68555000       8.49009000       5.98151000      
5.80504000       9.33258000       5.55805000      
8.68741000      12.59360000       4.78201000      
13.98460000       3.01478000       4.26126000      
13.15550000       2.75038000       3.14849000      
7.13443000      11.26890000       3.06477000      
5.89227000       8.95454000       2.81594000      
6.15985000       9.55460000       2.65219000      
6.55701000       4.88153000       2.57103000      
15.09420000      10.23750000       2.17305000      
11.32000000       2.97730000       1.56827000      
8.95651000      11.63750000       1.42417000      
15.16420000       6.18541000       1.35329000      
11.15500000       3.32504000       1.07793000      
14.59340000       9.60337000       1.01123000      
14.30830000      10.04990000       1.01123000      
14.71720000       9.22425000       0.94540300      
13.23950000       3.60278000       7.76293000      
6.81437000      10.28600000       7.23644000      
12.93870000       2.83138000       6.75897000      
7.48614000      11.89780000       5.48902000      
5.96563000      10.01310000       5.48902000      
7.47750000      11.90870000       3.72828000      
5.62534000       9.02795000       3.46708000      
10.37340000       2.26316000       2.86817000      
10.37920000       2.31909000       2.70054000      
10.38230000      12.79460000       2.61742000      
6.16385000       9.55293000       2.37103000      
10.39970000       2.51805000       2.20947000      
11.67350000       2.58575000       2.12956000      
13.83840000      11.36990000       1.66354000      
11.18460000       2.78940000       1.66354000      
14.05320000       4.20781000       1.36707000      
14.90910000       9.30775000       8.24800000      
6.95898000       9.37050000       8.24800000      
6.56813000       9.54799000       7.67070000      
11.93100000       2.90036000       7.67070000      
6.48103000       9.58754000       7.51827000      
13.09530000       2.88033000       6.96259000      
14.09350000      11.70190000       6.88066000      
6.29121000      10.84640000       5.14888000      
5.23942000       8.02116000       4.69997000      
6.48389000      11.15070000       4.52001000      
14.39200000       3.05327000       4.43003000      
16.60850000       7.39216000       4.25021000      
11.05430000       1.90340000       3.98112000      
10.52600000      13.10910000       3.27158000      
5.44560000       8.35493000       3.18411000      
5.68107000       9.19216000       3.01021000      
9.56050000       2.47098000       2.41492000      
15.36410000      10.21610000       2.16741000      
6.12200000       5.74882000       2.08607000      
15.24030000       9.61644000       1.45930000      
8.72958000       3.37964000       1.38423000      
12.83090000      11.69320000       8.17100000      
15.31870000       6.43653000       8.17100000      
6.31903000       5.48256000       7.41198000      
14.36410000       3.87405000       7.41198000      
12.78370000       2.78100000       7.25104000      
6.96072000       4.16582000       7.08742000      
15.80880000       9.51815000       7.00465000      
11.37970000       2.29199000       6.92128000      
10.18060000       2.09418000       6.32243000      
10.69890000      13.17180000       6.05878000      
15.96490000       4.98631000       5.79178000      
5.73697000      10.12570000       5.06797000      
9.60892000       1.94441000       5.06797000      
8.07319000       2.51880000       4.51922000      
14.97650000      11.66040000       3.87987000      
15.38770000      11.06110000       3.33822000      
5.32718000       8.19242000       3.15988000      
5.93769000      10.02680000       2.89504000      
7.38627000      11.74590000       2.63396000      
6.53056000      10.47360000       2.12535000      
13.39230000       3.01720000       1.96045000      
14.99880000      10.55490000       1.71802000      
11.66130000       2.66672000       1.55992000      
13.12620000       3.18229000       1.48198000      
12.90060000      11.84340000       1.17811000      
6.08215000       7.34253000       7.93425000      
6.02474000       7.49454000       7.85737000      
6.21773000       5.61317000       7.54185000      
6.59442000       4.71229000       7.37955000      
6.98906000       4.19020000       7.37955000      
7.28356000      11.60210000       6.87650000      
15.61580000      10.36590000       6.79052000      
15.39090000      11.29660000       5.53853000      
11.80160000       1.73824000       4.51843000      
7.71351000      12.50670000       4.14621000      
5.07816000       6.92361000       4.05336000      
15.89810000       5.02054000       2.68873000      
5.47158000       8.52762000       2.51308000      
12.58620000       2.33171000       2.42601000      
11.55690000      12.92530000       2.16809000      
15.79160000       5.45185000       1.99909000      
6.15879000       9.73386000       1.83265000      
11.85630000      12.67200000       1.75045000      
6.72365000      10.54050000       1.66894000      
6.81946000       4.47219000       1.66894000      
12.38760000      12.18750000       1.19575000      
7.51627000       4.24768000       8.22070000      
12.33310000      12.55570000       7.59230000      
12.83190000       2.65730000       7.42726000      
9.86080000      12.86980000       7.17440000      
10.69560000      13.25590000       6.47307000      
10.68950000      13.41080000       5.92650000      
7.72488000      12.48920000       5.83408000      
7.82309000      12.68440000       5.08531000      
13.94280000       2.39944000       4.89636000      
15.97550000      10.80030000       4.70707000      
14.57570000      12.32940000       4.51764000      
16.88410000       8.13844000       4.23364000      
8.66874000       2.04429000       3.95039000      
10.87570000      13.19710000       2.47830000      
10.52080000      13.18310000       2.47830000      
7.64869000      11.97140000       2.12746000      
16.03600000       8.38624000       1.53770000      
7.32064000       4.05663000       1.29584000      
9.96513000      12.34800000       1.06132000      
6.31929000       6.61413000       0.83465000      
13.30660000      12.32040000       7.55923000      
13.56010000       2.70801000       7.13084000      
12.52090000       1.92569000       6.22890000      
16.79120000       8.31730000       6.04280000      
6.07009000       4.14085000       5.94919000      
7.36262000      12.35620000       5.85523000      
8.81768000      13.23960000       5.38110000      
13.81910000       2.23086000       5.09399000      
12.02060000       1.57675000       4.80569000      
4.89532000       7.85738000       3.65357000      
14.57560000      12.32930000       3.46362000      
5.22429000       5.81022000       3.27477000      
9.75975000       1.76840000       3.08720000      
7.27137000      12.16840000       2.90110000      
5.58136000       5.34811000       2.62513000      
13.33950000       2.35344000       2.53407000      
6.82149000       4.04605000       1.74003000      
14.41760000       3.57037000       1.57077000      
5.65935000       7.82117000       1.48724000      
15.73180000       6.00001000       1.16102000      
12.30840000      12.46850000       8.10557000      
10.36190000      12.99220000       7.52267000      
8.24537000       2.82440000       7.52267000      
7.11191000       3.61032000       7.43628000      
7.03334000      12.16280000       6.06703000      
4.97263000       8.61515000       5.97188000      
17.00600000       7.18700000       5.68443000      
10.48070000       1.39691000       4.90740000      
17.08290000       6.98633000       4.90740000      
13.70420000       2.03229000       4.51606000      
15.96740000      11.02410000       3.54197000      
16.27120000       4.61237000       3.54197000      
13.76560000       2.32941000       2.87383000      
5.24773000       5.81747000       2.77988000      
6.58713000       3.59967000       2.59333000      
9.64371000      13.04990000       1.95709000      
14.45970000      11.88930000       1.86862000      
5.45427000       6.43406000       1.86862000      
7.36949000       3.37789000       1.69372000      
15.78250000       5.45580000       1.35267000      
13.82540000       3.53290000       0.86552500      
13.29230000      12.29190000       7.99762000      
8.86833000      12.60930000       7.74367000      
9.50645000      12.87550000       7.65740000      
8.35587000      12.47920000       7.57037000      
16.47870000       8.09993000       7.48259000      
14.88470000       3.57581000       7.39408000      
5.15907000       8.21107000       7.03322000      
13.84460000       2.56735000       7.03322000      
16.74470000       8.31139000       6.84900000      
9.30889000       1.52698000       5.30919000      
11.46630000       1.29732000       4.71417000      
7.49270000      12.84650000       4.21708000      
12.63420000       1.52602000       4.11782000      
5.06181000       9.79765000       3.91966000      
17.05650000       6.59496000       3.52547000      
17.03950000       8.54600000       3.42751000      
16.83060000       9.29811000       3.23247000      
5.10284000       5.97202000       2.75108000      
16.52250000       6.67995000       1.82513000      
7.50670000       3.53996000       1.13238000      
13.69900000       3.14369000       1.04942000      
14.62040000       3.84219000       8.21978000      
14.28720000       3.46482000       8.13639000      
14.41520000       3.57316000       8.13639000      
8.56251000      12.45330000       7.96695000      
13.37820000      12.46280000       7.88095000      
14.34720000       3.11160000       7.61808000      
16.19010000       5.47372000       7.52890000      
16.61290000       7.03098000       7.43899000      
8.23113000      12.71790000       7.25703000      
6.60930000       3.61999000       7.16504000      
16.66520000       6.28097000       7.07239000      
14.40310000      12.41380000       6.88526000      
14.98520000       3.20710000       6.88526000      
13.61470000       2.21039000       6.79081000      
16.99350000       6.40729000       6.21331000      
7.03106000      12.47110000       5.91869000      
14.57280000       2.49391000       5.91869000      
14.09610000      13.00670000       5.72054000      
10.87030000      13.88390000       5.62103000      
13.22810000      13.50510000       5.22058000      
13.42110000      13.44540000       5.01928000      
16.08190000      11.34700000       4.81752000      
8.50783000      13.49440000       4.81752000      
4.80755000       9.46233000       4.71654000      
12.85930000       1.47289000       4.61552000      
4.56090000       6.86621000       4.41346000      
16.78390000      10.12360000       4.31248000      
7.11090000      12.69470000       4.11072000      
5.11468000      10.20800000       4.01000000      
12.05980000       1.36330000       3.50897000      
9.10765000       1.54358000       3.40946000      
14.74380000      12.54820000       3.31023000      
5.02643000       5.54306000       3.11274000      
7.58064000       2.43251000       2.72229000      
7.99231000      12.76840000       2.24474000      
7.36107000       2.78541000       2.24474000      
5.03831000       7.29306000       2.05761000      
11.76050000      13.13350000       1.51192000      
5.59224000       6.10661000       1.33588000      
14.65090000       3.56612000       1.24905000      
5.50520000       7.31519000       1.16305000      
12.97840000      12.40560000       0.91022100      
8.05749000       3.16636000       0.91022100      
13.44020000      12.58610000       7.84458000      
6.51250000       4.01606000       7.75558000      
5.17084000       6.74942000       7.48389000      
11.43870000      13.52970000       7.11157000      
4.99996000       6.72498000       7.11157000      
5.02657000       6.34503000       7.01685000      
13.18720000      13.39990000       6.33800000      
11.86930000      13.85350000       5.93984000      
6.03676000      11.77270000       5.43461000      
4.60104000       8.88720000       5.33281000      
4.51942000       8.48742000       5.23083000      
13.82800000      13.35770000       5.12867000      
9.64574000       1.19818000       4.61631000      
16.88000000      10.16540000       4.51369000      
9.24607000       1.29130000       4.51369000      
9.64574000       1.19818000       4.51369000      
16.87110000      10.16160000       4.20603000      
4.43728000       7.26457000       4.20603000      
17.19790000       9.19217000       4.10362000      
17.11570000       9.38138000       3.79719000      
13.81850000       1.80473000       3.79719000      
4.57540000       6.45883000       3.69539000      
14.82610000      12.65540000       3.49247000      
8.69048000      13.58250000       3.49247000      
9.27353000      13.74930000       3.39140000      
7.08866000      12.39860000       2.49793000      
9.90874000      13.61700000       2.40090000      
14.49920000       2.59622000       2.40090000      
16.65040000       5.49753000       2.30441000      
4.93696000       6.90794000       2.11315000      
5.11574000       5.97557000       2.11315000      
16.79350000       6.44565000       2.01843000      
8.00466000      12.74650000       1.92434000      
15.82240000       4.21865000       1.92434000      
7.57760000      12.37670000       1.73815000      
5.07353000       7.84893000       1.73815000      
7.86233000       2.86603000       1.28542000      
13.47900000      12.66330000       7.89503000      
