16
4.23382892 3.94726726 2.68229647
4.23382895 3.94726723 6.44770349
6.11971069 6.77806386 3.01241624
6.11971070 6.77806384 6.11758377
7.85035371 9.34687115 2.85427441
7.85035370 9.34687116 6.27572561
9.20248030 12.12814499 3.00974792
9.20248033 12.12814501 6.12025209
10.68543021 15.18467732 2.68288928
10.68543053 15.18467744 6.44711014
7.82737467 3.77708485 2.98426127
7.82737469 3.77708484 6.14573871
9.30953730 6.65242354 2.99835148
9.30953730 6.65242352 6.13164851
10.91871865 9.43570993 3.00155474
10.91871867 9.43570992 6.12844528
12.64955243 12.16851788 2.98344375
12.64955248 12.16851783 6.14655636
10.91952239 4.05230882 2.85136298
10.91952238 4.05230880 6.27863698
12.52602966 6.65111158 2.99560890
12.52602963 6.65111161 6.13439109
13.97535586 9.35338671 2.85405137
13.97535589 9.35338674 6.27594862
14.01452902 3.78255037 2.98288794
14.01452898 3.78255037 6.14711208
15.71445805 6.79587480 3.01208996
15.71445806 6.79587481 6.11791003
17.60530482 3.96578200 2.68549276
17.60530479 3.96578191 6.44450711
42
3.69171232 2.86534447 4.56500007
4.91256501 5.34091507 4.56500000
6.44975617 8.63446797 4.56500001
7.76630802 10.91854455 4.56500002
9.83396822 13.89643626 4.56500001
11.34540504 16.19951514 4.56500055
6.08870958 3.39932511 4.56499998
7.77587671 5.77216090 4.56500000
9.36298501 8.47774064 4.56500002
10.90646944 11.20903467 4.56500003
12.10551249 13.85975765 4.56499987
9.61215562 3.18020225 4.56499998
10.91777849 5.78458219 4.56499999
12.47694324 8.47087033 4.56500000
14.06069033 10.92289671 4.56499999
12.23084364 3.18561588 4.56499998
14.06156028 5.77991867 4.56500001
15.38425822 8.64794586 4.56499999
15.75116630 3.40863907 4.56499998
16.92068220 5.35687232 4.56500001
18.14542681 2.87629871 4.56500018
