3.24644 -2.62429 15.5668
0.636026 -4.04436 15.4305
-0.0868454 -3.81372 15.3555
3.58038 -2.92406 15.3555
3.45363 -3.40205 15.2762
-0.62922 -3.68165 15.1926
3.45616 -3.61682 15.1926
1.52029 -4.71132 15.1047
3.66856 -3.56031 15.1047
3.86301 -3.25775 15.1047
-0.823984 -3.8559 15.0127
4.06214 -3.15338 15.0127
0.752366 -4.90451 14.9166
2.84507 -4.60363 14.9166
2.95986 -4.81787 14.7126
3.56104 -4.55725 14.605
3.80323 -4.49693 14.4937
1.08592 -5.6461 14.2606
5.04302 -2.82826 14.2606
5.19598 -2.61367 14.1391
5.23667 -2.87851 14.0143
5.41481 -2.92473 13.7559
-3.09616 -0.563337 12.7707
-0.888698 2.05959 8.90923
-2.71876 -0.0830798 8.76597
3.66834 1.80018 8.4863
-1.18763 1.50166 8.35017
4.39818 -4.75193 8.2167
4.26498 -4.62493 7.95825
2.50737 1.7291 7.712
-1.08917 0.976551 7.712
4.56427 -3.92218 7.712
-0.838997 1.04356 7.59375
1.55494 1.6802 7.47893
-1.1143 0.660429 7.47893
-0.797822 0.640316 7.25998
2.1431 1.24411 7.15608
-0.221587 0.904116 7.15608
1.92209 1.1646 7.05604
0.374482 1.04157 7.05604
0.59541 0.978112 6.95995
-0.510848 0.0473217 6.78003
-0.73948 -0.208226 6.78003
2.7395 0.303188 6.69638
0.864896 -3.38308 15.8317
3.23164 -2.75806 15.6585
3.42032 -2.6939 15.5912
0.482511 -4.03474 15.5194
0.574383 -4.22246 15.4429
3.38213 -3.34941 15.4429
3.39223 -3.56318 15.362
3.38091 -3.78197 15.2767
3.79482 -3.21981 15.2767
1.70593 -4.75342 15.1871
3.99665 -3.12221 15.1871
-0.594806 -4.16449 15.0932
1.52926 -4.89964 15.0932
1.91046 -4.85713 15.0932
4.19261 -3.00308 15.0932
2.51051 -4.82424 14.9952
4.03753 -3.58367 14.9952
4.25005 -3.47309 14.8931
2.99135 -4.87664 14.7871
3.60455 -4.61081 14.6773
1.32771 -5.51352 14.5638
3.36059 -5.06266 14.4467
-1.31833 -4.62619 14.3261
0.836855 -5.69433 14.3261
5.21686 -2.87337 14.2021
3.73948 -5.1851 14.0749
-0.0319997 -5.97449 13.6752
5.54853 0.43708 12.8064
5.43981 0.726385 12.6543
5.07734 1.21868 12.6543
-3.31571 -0.817449 12.6543
5.15095 1.28045 12.3453
-3.37009 -0.482902 12.1887
5.27992 1.38867 11.3905
-1.9439 1.96296 11.3905
-3.64485 -1.07434 11.229
5.64934 0.861043 10.421
3.50844 2.08326 8.57772
-0.862324 2.0139 8.57772
-2.4041 0.389538 8.4363
3.89912 1.65081 8.29745
3.43202 1.94063 8.29745
2.64614 2.17538 8.16131
-1.59316 1.14694 8.16131
2.86801 2.00153 8.02801
4.20414 -4.93098 8.02801
2.79806 1.81845 7.77048
-1.20678 1.11228 7.77048
2.05468 1.91653 7.64651
-1.068 0.952117 7.5259
-0.627974 1.14694 7.40878
-1.1643 0.711222 7.40878
-1.2375 0.467393 7.29526
-2.04755 -1.10387 7.29526
1.97588 1.46962 7.18545
1.11589 1.51059 7.18545
-0.124676 1.16761 7.18545
0.118859 1.14444 7.07947
-1.69513 -0.75802 7.07947
0.354264 1.09998 6.97743
-0.360913 0.745533 6.97743
-1.09274 0.0695786 6.97743
2.09828 1.05936 6.87942
1.33741 1.14421 6.87942
0.57961 1.03526 6.87942
0.21714 0.909807 6.87942
-1.30231 -0.493637 6.87942
-1.09591 -0.393678 6.78555
1.8403 0.700719 6.61059
1.66022 0.585089 6.52967
1.66022 -4.34356 6.52967
2.35619 0.246533 6.45324
-0.539513 -0.554043 6.45324
1.08011 -2.98343 16.0585
0.758508 -3.37582 15.9267
3.53686 -2.90334 15.6082
0.0498207 -4.1925 15.4478
3.53899 -0.0721466 15.3608
-0.171871 -4.21987 15.3608
3.42004 -3.81928 15.3608
3.99533 -2.9241 15.3608
2.66616 -4.68374 15.1737
3.97386 0.026623 15.0738
1.33438 -5.09326 15.0738
2.14321 -5.00305 15.0738
3.84778 -3.94543 15.0738
4.43932 -2.88224 15.0738
4.30622 -0.254126 14.9697
2.7739 -4.91968 14.9697
3.39655 -4.70353 14.8617
2.87606 -5.14337 14.7497
3.13562 -5.14591 14.634
5.08393 -2.11429 14.634
4.44094 -5.18735 13.5863
5.89499 -0.0738602 12.8421
5.25653 1.36904 12.2122
-1.76022 2.25404 11.2337
-3.74348 -1.05856 11.2337
-2.68865 0.221071 8.53049
-2.92175 -0.311567 8.53049
4.89659 -4.82549 8.53049
-1.77359 1.33026 8.3863
5.01178 -4.5493 8.3863
5.56613 -3.55296 8.3863
-1.06215 1.79953 8.24473
-1.50817 1.4601 8.24473
-1.90762 1.06693 8.24473
4.38342 -5.12508 8.24473
4.05627 1.40836 7.97
4.63019 -4.60195 7.97
4.71756 -4.33267 7.83713
2.58374 1.97471 7.70743
-1.25761 1.17094 7.70743
-1.62248 0.811818 7.70743
4.12382 -4.84402 7.70743
5.02956 -3.61387 7.70743
2.0487 1.88261 7.45805
-2.27408 -1.29368 7.33863
4.62388 -3.68109 7.33863
1.32845 1.70872 7.22288
-1.28893 0.513405 7.22288
-2.11486 -1.08867 7.22288
4.40415 -3.81928 7.22288
-1.34002 0.264044 7.11093
0.494694 1.3424 7.00287
-1.36775 0.0161589 7.00287
-1.58555 -0.347616 7.00287
-1.75554 -0.736035 7.00287
3.84778 0.186958 6.89882
-1.37254 -0.228058 6.89882
-0.322421 0.687678 6.7989
-0.633633 0.450831 6.7989
2.43774 0.875296 6.70318
1.1517 1.0602 6.70318
1.87356 0.889386 6.61178
-0.906397 -0.507141 6.52479
1.08603 -1.4859 5.80985
1.30589 -2.87911 16.1905
0.794292 -3.07188 16.1164
2.7716 -2.4342 16.0716
0.479029 -3.44909 15.9667
0.902343 -3.6264 15.9667
0.74112 -3.74071 15.9067
3.29206 -2.37395 15.9067
0.564425 -3.83918 15.8417
3.30404 -2.79252 15.8417
0.91885 -4.10886 15.7718
3.50012 -2.72585 15.7718
-0.975286 -0.846101 15.6177
0.857627 -4.40146 15.6177
3.84359 -3.04935 15.5336
3.6928 -0.18032 15.4449
-0.750096 -3.78979 15.4449
-0.201819 -4.26488 15.4449
3.12869 -4.32738 15.3518
3.68767 -3.81108 15.3518
3.9137 -3.50409 15.3518
4.09905 -3.17095 15.3518
3.04214 -4.54942 15.2542
3.65965 -4.04775 15.2542
4.42708 -2.66845 15.2542
-1.18992 -3.90447 15.1524
3.85098 -4.23018 15.0463
1.77707 -5.39134 14.9362
2.64657 -5.1804 14.9362
4.78081 -0.519911 14.8221
-1.34036 -4.31789 14.8221
1.09553 -5.52515 14.8221
3.31367 -4.98704 14.8221
1.80405 -5.63324 14.7041
3.57642 -4.95612 14.7041
5.0944 -2.59409 14.7041
5.2474 -1.38637 14.5824
5.15393 -2.85704 14.5824
1.05938 -5.97987 14.3282
3.83179 -5.31474 14.196
-1.44182 -5.142 14.0606
-0.0875833 -6.13509 13.7806
4.64475 -4.98704 13.7806
5.74458 -3.01029 13.7806
5.74615 -3.31145 13.6363
5.14737 -4.64913 13.4893
-3.31721 -2.94136 13.188
5.7118 0.527916 12.8778
2.85543 -6.60694 12.8778
5.90769 0.273394 12.7198
6.08384 0.00174081 12.56
6.23869 -0.285256 12.3986
-3.67481 -0.736342 12.0718
5.22069 1.77772 10.9022
5.20911 1.76668 10.5663
-2.95321 1.10766 10.3989
1.9639 -7.06656 10.066
-2.78323 0.990644 9.41262
5.85576 -4.00714 9.0948
3.96271 2.27463 8.93867
1.00331 2.92665 8.7846
3.88905 2.15591 8.63275
-1.94576 1.50518 8.63275
-2.965 0.0246896 8.63275
5.53509 -4.18807 8.63275
-2.46259 0.769899 8.48326
4.96411 -4.88215 8.48326
5.60359 -3.88711 8.48326
5.45175 -3.81484 8.19201
2.92615 2.15372 7.912
-1.83211 0.999374 7.912
3.88963 -5.39597 7.912
4.69259 -4.65431 7.912
5.28354 -3.73477 7.912
3.60898 1.70451 7.77657
-1.1688 1.47692 7.77657
-1.57311 1.12658 7.77657
1.58111 2.22968 7.64437
3.77149 -5.23006 7.64437
3.91104 1.2296 7.51554
-2.45784 -0.750764 7.51554
4.28428 -4.64333 7.51554
2.06145 1.95495 7.3902
1.57063 2.00969 7.3902
2.69066 1.53733 7.15051
-1.62715 0.194739 7.15051
1.77707 1.63287 7.0364
-1.64662 -0.0639641 7.0364
-1.85203 -0.462397 7.0364
-2.00535 -0.883628 7.0364
-1.81594 -0.714051 6.92626
-1.42558 -0.196304 6.82022
-1.61601 -0.56569 6.82022
-0.434728 0.51236 6.62081
-1.19322 -0.335421 6.62081
-1.36791 -0.674273 6.62081
-0.75464 -0.196304 6.43899
-0.95047 -0.480754 6.43899
1.51492 -4.59864 6.43899
1.67099 0.681729 6.3549
-0.535047 -0.161077 6.3549
1.92242 0.334466 6.20079
1.34924 -4.15686 6.20079
-0.437774 -0.787707 6.13093
1.25113 -1.39366 5.7103
1.37184 -2.73234 16.3185
2.75905 -2.53311 16.1676
0.565231 -3.53405 16.0606
0.781317 -3.62457 16.0606
3.07376 -2.96429 15.9995
3.19753 -2.74182 15.9995
0.677272 -3.92519 15.9333
-0.0201731 -3.72611 15.8621
0.488716 -4.01992 15.8621
-0.235021 -3.74928 15.786
3.3966 -3.56685 15.7051
0.153604 -4.3646 15.6194
-0.0743483 -4.40756 15.5291
3.84139 -3.45762 15.5291
4.15908 -2.79021 15.5291
1.91711 -4.89484 15.4342
-0.860532 -4.16107 15.3348
-0.21547 -4.65199 15.3348
-1.10235 -4.10495 15.231
-0.800582 -4.40197 15.231
2.77206 -4.91564 15.231
3.4902 -4.47006 15.231
4.30542 -3.75583 15.1229
3.82839 0.7657 15.0107
0.647965 -5.40347 15.0107
4.2848 -4.01403 15.0107
-0.871378 -4.84458 14.8945
1.32626 -5.60519 14.8945
2.26392 -5.50062 14.8945
3.54692 -4.91469 14.8945
3.9138 -4.61664 14.8945
4.52025 -3.89389 14.8945
2.98413 -5.38 14.7743
5.32026 -1.37707 14.6503
5.22504 -0.882984 14.6503
5.06803 -0.404927 14.6503
-1.39723 -4.70635 14.6503
-1.01695 -5.03586 14.6503
3.25878 -5.37578 14.6503
3.68635 -5.11049 14.6503
-3.10823 -1.73659 13.9775
5.55921 -3.55018 13.9775
5.64521 -0.173857 13.8333
-0.908877 -5.85301 13.8333
5.47197 -4.15295 13.6863
5.28157 -4.74794 13.3843
-3.50439 -1.41232 13.2295
5.51763 -4.53487 13.2295
6.11741 -0.325087 13.0726
-0.826387 -6.34192 13.0726
-3.53507 -0.767902 12.9135
-3.59565 -2.67626 12.9135
-3.65352 -1.07295 12.7525
6.17249 0.0372309 12.5897
5.53774 1.17808 12.5897
6.46497 -0.561266 12.2594
-3.73346 -0.723094 12.2594
-3.65769 -0.0437072 11.5848
-1.87462 2.40436 11.4143
-3.86537 -3.06517 11.4143
5.72892 1.31884 11.2432
-3.94612 -1.02614 11.072
2.65832 3.36789 10.9006
6.23114 0.427356 10.3878
4.49839 2.49237 10.3878
2.96439 -6.95737 10.0486
3.86376 2.74644 9.7132
3.76771 2.56717 9.05911
3.39531 2.5219 8.58834
3.63332 2.31635 8.43604
1.30986 2.88001 8.43604
-0.994542 2.24291 8.43604
-2.97516 0.0291323 8.43604
-1.39347 1.77213 8.13928
-3.01727 -0.586501 8.13928
4.27868 -5.4406 8.13928
4.70625 -5.04568 8.13928
5.08038 -4.5998 8.13928
-2.61071 0.180894 7.99513
-2.83936 -0.341556 7.99513
4.82942 -4.76913 7.99513
5.16755 -4.30989 7.99513
2.69145 2.3211 7.85399
3.70449 -5.61693 7.85399
-2.15405 0.557485 7.71601
-2.43405 0.0898154 7.71601
5.26536 -3.72611 7.71601
3.36476 1.8151 7.58132
-2.63604 -0.698441 7.58132
-2.242 -0.00919185 7.45005
3.25878 1.61731 7.32235
1.32244 2.08706 7.32235
-1.39723 0.947876 7.32235
-2.01806 0.158417 7.32235
-2.24863 -0.288827 7.32235
4.57972 -4.23118 7.32235
1.81195 1.9456 7.19834
-0.746406 1.32495 7.19834
-1.13488 1.0293 7.19834
4.33354 -4.35304 7.19834
2.49183 1.67914 7.07814
-0.477831 1.34794 7.07814
-1.54379 0.424288 7.07814
-2.02843 -0.385198 7.07814
2.67037 1.48421 6.96187
1.78446 1.69913 6.96187
-1.99803 -0.647775 6.96187
1.98812 1.53908 6.84966
0.701725 1.38806 6.74161
3.83803 0.178779 6.63784
2.65743 0.906169 6.53845
0.758239 1.11798 6.53845
0.0255952 0.864407 6.53845
-1.13682 -0.142829 6.53845
3.07884 0.498886 6.44353
-0.662546 0.201446 6.44353
-0.681876 -0.0297137 6.35319
-1.08012 -0.608181 6.35319
1.51031 0.743252 6.26751
2.12009 0.483596 6.18659
1.81506 0.557595 6.18659
2.48147 0.166522 6.1105
0.910048 -4.15093 6.1105
2.10164 -0.00442263 5.97311
0.847303 -2.96492 16.3512
2.49771 -2.69823 16.31
2.73944 -2.63261 16.2635
2.93497 -2.61684 16.2117
0.770131 -3.65689 16.1546
1.00012 -3.72047 16.1546
3.2325 -2.23524 16.1546
3.10502 -2.98438 16.0923
0.664158 -3.96307 16.0249
0.472111 -4.05956 15.9524
1.04897 -4.21905 15.9524
3.19621 -3.3987 15.9524
3.374 -3.15724 15.9524
3.63123 -2.61684 15.9524
-0.0106329 -3.97752 15.8749
0.672809 -4.45663 15.7925
1.34295 -4.55298 15.7925
3.19977 -3.84359 15.7925
-1.40882 -0.862231 15.6132
-0.10138 -4.45438 15.6132
3.88687 -3.48684 15.6132
0.941526 1.20785 15.5165
-0.3422 -4.47588 15.5165
1.13821 -4.98826 15.5165
1.53378 -4.99453 15.5165
3.64258 -4.03147 15.5165
-0.902123 -4.20333 15.4153
4.24554 -0.0411253 15.3096
3.84599 0.466946 15.3096
-1.80946 -3.04206 15.3096
-0.124389 -4.9255 15.3096
4.0936 0.393231 15.1995
-2.10554 -2.43782 15.1995
1.77723 -5.39278 15.1995
4.7442 -2.98238 15.1995
4.03948 0.651442 15.0853
-1.34767 -4.32443 15.0853
4.58999 -3.66223 15.0853
0.373998 -5.53744 14.9668
3.58695 -4.97091 14.9668
5.23436 -1.13741 14.8444
0.103335 -5.58347 14.8444
3.45201 -5.21001 14.8444
3.85703 -4.92159 14.8444
5.27366 -2.37546 14.8444
-1.06144 -5.09432 14.7181
4.4804 -4.47626 14.7181
-2.88127 -2.01468 14.4543
5.57704 -2.68711 14.4543
-0.55816 -5.80072 14.3172
1.59363 -6.25097 14.3172
-3.09253 -2.02138 14.1766
-1.32785 -5.44438 14.1766
1.3143 -6.35884 14.1766
3.50124 -5.8283 14.1766
4.42522 -5.17033 14.1766
-1.15109 -5.69169 14.0329
-0.648059 -5.98211 14.0329
5.81775 -3.02928 14.0329
5.82553 -3.33752 13.886
-2.92369 0.342243 13.5838
-3.3435 -0.811172 13.5838
-3.34297 -0.490868 13.4287
1.61986 -6.80162 13.4287
3.43253 -6.36187 13.4287
6.02998 -0.0198178 13.2711
-3.31588 -0.168118 13.2711
-3.62384 -1.0777 13.1112
-3.6646 -2.36145 13.1112
-3.56292 -2.99686 13.1112
-3.62619 -0.747322 12.9492
-3.72917 -1.39086 12.9492
