 2.836754529895406 0.7097211309726885 0.3140601505735781 0.176967745511786 0.1133200361353596
 3.777816659991566 0.9507068014537277 0.4200034605571966 0.2358843267647741 0.1511047401147371
 4.676313976619591 1.16469804831594 0.5165454416666746 0.2896818492965298 0.1852930957648545
 5.525706174727526 1.354992491109563 0.6037519252687774 0.3370184655471973 0.2174320808945492
 6.179433198562749 1.560218375891023 0.6911073773165518 0.3873221564292856 0.2479576552749005
 7.006534565696182 1.728582031452599 0.7715993837775255 0.4339242909200016 0.2771428460383139
 7.713721303313614 1.922380817333865 0.8507231770861899 0.4778776105830422 0.3052470291940751
 8.276414596452504 2.103338491131742 0.9320109677459149 0.5200036198953724 0.3337335749565199
 9.142157024350968 2.279277289770491 1.004223823759685 0.5647848802920744 0.3631026620235638
 9.572839238187845 2.433808388216323 1.085352950614459 0.6113548736597996 0.3879273629968223
