 3.217983454259082 0.7710332701623417 0.2958698230667214 0.1810656086741144 0.1099814876080553 0.07715529992797616 0.0584156048121734 0.04430715299884852 0.03563768407715696 0.02879237211207073
 3.43853190394195 0.8635476268335549 0.4136231665413961 0.2362803233470117 0.1469338487477335 0.1048403896144219 0.07564019700611103 0.06032481971743298 0.04699478214619438 0.03754752033722238
 4.925643178412416 1.079893480507766 0.5238186332548898 0.3023668753385063 0.1780474072236663 0.1318740239678189 0.0965943930081848 0.07056527184108713 0.05748620974324151 0.04573653460091646
 6.413753392408527 1.257800797465764 0.5890530813873145 0.336050615292288 0.2214430970815531 0.1533201001955788 0.1117869253714096 0.0862428176306711 0.06735661916319557 0.0544458772954183
 5.756683095518215 1.636727524567785 0.7251307486964875 0.3968496720943304 0.2416579401790928 0.1711702014036594 0.1292278093754197 0.09618420525172228 0.07669905954547135 0.06202061376197543
 6.744192180920306 1.583443842554658 0.7723848875220325 0.4379771799348255 0.2664244049895743 0.1906756821846787 0.1432913126519013 0.1082510589874032 0.08657434541392177 0.06914424089216994
 7.493126544302992 2.088914158624476 0.894603600270954 0.4840494810739736 0.2941383172746644 0.2119439394240807 0.1586323493427608 0.1171339286977063 0.09537294922312572 0.07778220270599241
 9.871144323556862 2.273272829335923 0.9914211373573032 0.5486328710130257 0.3256746885304956 0.2335081918962979 0.1694267021188861 0.132762748494196 0.1016387946419436 0.08209676367123002
 8.194659505215629 2.319209354826243 1.024775382119934 0.5768627192588153 0.3653844668963341 0.2442077536825018 0.1802825196327153 0.1410314765079606 0.1137386421381779 0.09045409441413357
 9.233819190755019 2.308559624172506 1.074434412096628 0.5894631131830497 0.4023453221843427 0.2785721809921035 0.2016178258737769 0.1513969585936953 0.1183070101713884 0.09822549454698937
